id,user_id,activity_type,content_id,created_at,updated_at
398,1017,comment,511,2024-11-05 13:25:37,2024-11-05 13:25:37
399,1128,view,1234,2024-11-05 13:25:41,2024-11-05 13:25:41
400,1126,comment,1512,2024-11-05 13:25:45,2024-11-05 13:25:45
401,296,comment,556,2024-11-05 13:25:49,2024-11-05 13:25:49
402,204,comment,211,2024-11-05 13:25:51,2024-11-05 13:25:51
403,68,comment,896,2024-11-05 13:25:54,2024-11-05 13:25:54
404,703,comment,122,2024-11-05 13:25:56,2024-11-05 13:25:56
405,782,share,835,2024-11-05 13:25:58,2024-11-05 13:25:58
406,349,view,960,2024-11-05 13:26:01,2024-11-05 13:26:01
407,1006,view,1295,2024-11-05 13:26:03,2024-11-05 13:26:03
408,436,share,554,2024-11-05 13:26:05,2024-11-05 13:26:05
409,565,share,833,2024-11-05 13:26:08,2024-11-05 13:26:08
410,1110,view,505,2024-11-05 13:26:12,2024-11-05 13:26:12
411,863,share,793,2024-11-05 13:26:14,2024-11-05 13:26:14
412,779,view,540,2024-11-05 13:26:15,2024-11-05 13:26:15
413,672,view,1255,2024-11-05 13:26:17,2024-11-05 13:26:17
414,209,comment,926,2024-11-05 13:26:19,2024-11-05 13:26:19
415,49,view,706,2024-11-05 13:26:23,2024-11-05 13:26:23
416,299,share,1380,2024-11-05 13:26:27,2024-11-05 13:26:27
417,872,comment,798,2024-11-05 13:26:29,2024-11-05 13:26:29
418,1066,comment,161,2024-11-05 13:26:31,2024-11-05 13:26:31
419,192,view,709,2024-11-05 13:26:32,2024-11-05 13:26:32
420,958,view,647,2024-11-05 13:26:34,2024-11-05 13:26:34
421,997,comment,627,2024-11-05 13:26:38,2024-11-05 13:26:38
422,37,share,644,2024-11-05 13:26:45,2024-11-05 13:26:45
423,643,share,505,2024-11-05 13:26:48,2024-11-05 13:26:48
424,551,share,1118,2024-11-05 13:26:53,2024-11-05 13:26:53
425,116,comment,1071,2024-11-05 13:27:00,2024-11-05 13:27:00
426,209,view,574,2024-11-05 13:27:01,2024-11-05 13:27:01
427,946,comment,613,2024-11-05 13:27:03,2024-11-05 13:27:03
428,1067,comment,896,2024-11-05 13:27:07,2024-11-05 13:27:07
429,552,comment,1280,2024-11-05 13:27:10,2024-11-05 13:27:10
430,1096,view,769,2024-11-05 13:27:14,2024-11-05 13:27:14
431,554,share,1289,2024-11-05 13:27:16,2024-11-05 13:27:16
432,449,comment,570,2024-11-05 13:27:19,2024-11-05 13:27:19
433,566,share,524,2024-11-05 13:27:25,2024-11-05 13:27:25
434,362,comment,127,2024-11-05 13:27:29,2024-11-05 13:27:29
435,904,view,1094,2024-11-05 13:27:34,2024-11-05 13:27:34
436,748,view,1291,2024-11-05 13:27:38,2024-11-05 13:27:38
437,623,view,1006,2024-11-05 13:27:43,2024-11-05 13:27:43
438,772,share,1209,2024-11-05 13:27:52,2024-11-05 13:27:52
439,192,comment,910,2024-11-05 13:27:58,2024-11-05 13:27:58
440,704,comment,892,2024-11-05 13:28:06,2024-11-05 13:28:06
441,1103,view,516,2024-11-05 13:28:16,2024-11-05 13:28:16
442,17,share,1285,2024-11-05 13:28:20,2024-11-05 13:28:20
443,108,comment,1084,2024-11-05 13:28:24,2024-11-05 13:28:24
444,1047,comment,713,2024-11-05 13:28:26,2024-11-05 13:28:26
445,32,share,1376,2024-11-05 13:28:28,2024-11-05 13:28:28
446,187,view,1500,2024-11-05 13:28:31,2024-11-05 13:28:31
447,203,view,1127,2024-11-05 13:28:32,2024-11-05 13:28:32
448,911,share,1321,2024-11-05 13:28:35,2024-11-05 13:28:35
449,1111,share,180,2024-11-05 13:28:37,2024-11-05 13:28:37
450,590,comment,760,2024-11-05 13:28:39,2024-11-05 13:28:39
451,656,view,596,2024-11-05 13:28:40,2024-11-05 13:28:40
452,563,comment,1475,2024-11-05 13:28:44,2024-11-05 13:28:44
453,56,view,713,2024-11-05 13:28:48,2024-11-05 13:28:48
454,434,view,961,2024-11-05 13:28:50,2024-11-05 13:28:50
455,699,share,1229,2024-11-05 13:28:54,2024-11-05 13:28:54
456,493,view,744,2024-11-05 13:28:56,2024-11-05 13:28:56
457,487,view,776,2024-11-05 13:28:58,2024-11-05 13:28:58
458,33,view,149,2024-11-05 13:28:59,2024-11-05 13:28:59
459,802,view,820,2024-11-05 13:29:01,2024-11-05 13:29:01
460,789,share,1134,2024-11-05 13:29:03,2024-11-05 13:29:03
461,76,share,1109,2024-11-05 13:29:07,2024-11-05 13:29:07
462,106,share,1204,2024-11-05 13:29:09,2024-11-05 13:29:09
463,651,view,1143,2024-11-05 13:29:11,2024-11-05 13:29:11
464,798,comment,1376,2024-11-05 13:29:12,2024-11-05 13:29:12
465,460,comment,912,2024-11-05 13:29:16,2024-11-05 13:29:16
466,896,share,1321,2024-11-05 13:29:18,2024-11-05 13:29:18
467,295,share,1170,2024-11-05 13:29:22,2024-11-05 13:29:22
468,369,comment,1312,2024-11-05 13:29:24,2024-11-05 13:29:24
469,474,share,1229,2024-11-05 13:29:25,2024-11-05 13:29:25
470,497,share,1110,2024-11-05 13:29:27,2024-11-05 13:29:27
471,205,comment,1305,2024-11-05 13:29:30,2024-11-05 13:29:30
472,529,view,1144,2024-11-05 13:29:32,2024-11-05 13:29:32
473,479,share,1193,2024-11-05 13:29:34,2024-11-05 13:29:34
474,372,comment,1128,2024-11-05 13:29:36,2024-11-05 13:29:36
475,790,comment,1140,2024-11-05 13:29:38,2024-11-05 13:29:38
476,565,comment,1331,2024-11-05 13:29:42,2024-11-05 13:29:42
477,274,view,554,2024-11-05 13:29:45,2024-11-05 13:29:45
478,805,view,775,2024-11-05 13:29:49,2024-11-05 13:29:49
479,124,view,1248,2024-11-05 13:29:53,2024-11-05 13:29:53
480,953,share,878,2024-11-05 13:29:54,2024-11-05 13:29:54
481,444,view,958,2024-11-05 13:29:58,2024-11-05 13:29:58
482,571,view,1212,2024-11-05 13:30:03,2024-11-05 13:30:03
483,868,comment,170,2024-11-05 13:30:05,2024-11-05 13:30:05
484,1017,comment,840,2024-11-05 13:30:06,2024-11-05 13:30:06
485,203,comment,1492,2024-11-05 13:30:08,2024-11-05 13:30:08
486,627,view,1221,2024-11-05 13:30:10,2024-11-05 13:30:10
487,629,view,570,2024-11-05 13:30:14,2024-11-05 13:30:14
488,70,view,679,2024-11-05 13:30:18,2024-11-05 13:30:18
489,1094,comment,886,2024-11-05 13:30:21,2024-11-05 13:30:21
490,148,view,1243,2024-11-05 13:30:23,2024-11-05 13:30:23
491,746,share,226,2024-11-05 13:30:25,2024-11-05 13:30:25
492,336,comment,708,2024-11-05 13:30:30,2024-11-05 13:30:30
493,983,share,671,2024-11-05 13:30:34,2024-11-05 13:30:34
494,972,share,1314,2024-11-05 13:30:50,2024-11-05 13:30:50
495,815,share,846,2024-11-05 13:30:57,2024-11-05 13:30:57
496,892,share,1009,2024-11-05 13:31:07,2024-11-05 13:31:07
497,1085,view,1116,2024-11-05 13:31:11,2024-11-05 13:31:11
498,916,view,501,2024-11-05 13:31:13,2024-11-05 13:31:13
499,603,comment,1199,2024-11-05 13:31:15,2024-11-05 13:31:15
500,304,comment,916,2024-11-05 13:31:19,2024-11-05 13:31:19
501,252,view,1210,2024-11-05 13:31:23,2024-11-05 13:31:23
502,655,view,1259,2024-11-05 13:31:25,2024-11-05 13:31:25
503,891,share,850,2024-11-05 13:31:27,2024-11-05 13:31:27
504,927,share,1186,2024-11-05 13:31:29,2024-11-05 13:31:29
505,163,view,966,2024-11-05 13:31:31,2024-11-05 13:31:31
506,1051,view,601,2024-11-05 13:31:33,2024-11-05 13:31:33
507,400,share,796,2024-11-05 13:31:35,2024-11-05 13:31:35
508,861,comment,623,2024-11-05 13:31:37,2024-11-05 13:31:37
509,744,share,569,2024-11-05 13:31:40,2024-11-05 13:31:40
510,405,view,767,2024-11-05 13:31:43,2024-11-05 13:31:43
511,1016,share,222,2024-11-05 13:31:47,2024-11-05 13:31:47
512,449,share,765,2024-11-05 13:31:51,2024-11-05 13:31:51
513,248,comment,1006,2024-11-05 13:31:54,2024-11-05 13:31:54
514,535,comment,520,2024-11-05 13:31:58,2024-11-05 13:31:58
515,685,view,613,2024-11-05 13:32:02,2024-11-05 13:32:02
516,904,share,691,2024-11-05 13:32:04,2024-11-05 13:32:04
517,800,view,702,2024-11-05 13:32:09,2024-11-05 13:32:09
518,1071,comment,120,2024-11-05 13:32:12,2024-11-05 13:32:12
519,707,share,194,2024-11-05 13:32:14,2024-11-05 13:32:14
520,758,view,674,2024-11-05 13:32:16,2024-11-05 13:32:16
521,1072,share,981,2024-11-05 13:32:20,2024-11-05 13:32:20
522,33,comment,221,2024-11-05 13:32:22,2024-11-05 13:32:22
523,529,comment,807,2024-11-05 13:32:24,2024-11-05 13:32:24
524,178,share,739,2024-11-05 13:32:26,2024-11-05 13:32:26
525,58,comment,777,2024-11-05 13:32:30,2024-11-05 13:32:30
526,447,view,215,2024-11-05 13:32:34,2024-11-05 13:32:34
527,131,comment,1518,2024-11-05 13:32:39,2024-11-05 13:32:39
528,615,comment,570,2024-11-05 13:32:41,2024-11-05 13:32:41
529,874,comment,574,2024-11-05 13:32:43,2024-11-05 13:32:43
530,302,comment,976,2024-11-05 13:32:47,2024-11-05 13:32:47
531,499,share,671,2024-11-05 13:32:49,2024-11-05 13:32:49
532,355,comment,804,2024-11-05 13:32:51,2024-11-05 13:32:51
533,218,share,561,2024-11-05 13:32:53,2024-11-05 13:32:53
534,456,share,146,2024-11-05 13:32:57,2024-11-05 13:32:57
535,559,view,814,2024-11-05 13:32:59,2024-11-05 13:32:59
536,740,view,853,2024-11-05 13:33:01,2024-11-05 13:33:01
537,26,comment,1138,2024-11-05 13:33:03,2024-11-05 13:33:03
538,744,view,1301,2024-11-05 13:33:05,2024-11-05 13:33:05
539,783,comment,577,2024-11-05 13:33:07,2024-11-05 13:33:07
540,421,view,979,2024-11-05 13:33:09,2024-11-05 13:33:09
541,99,view,1375,2024-11-05 13:33:11,2024-11-05 13:33:11
542,70,comment,1006,2024-11-05 13:33:14,2024-11-05 13:33:14
543,633,share,986,2024-11-05 13:33:26,2024-11-05 13:33:26
544,955,view,1340,2024-11-05 13:33:55,2024-11-05 13:33:55
545,162,comment,1271,2024-11-05 13:34:03,2024-11-05 13:34:03
546,163,comment,681,2024-11-05 13:34:08,2024-11-05 13:34:08
547,998,share,587,2024-11-05 13:34:14,2024-11-05 13:34:14
548,410,share,861,2024-11-05 13:34:17,2024-11-05 13:34:17
549,1048,share,846,2024-11-05 13:34:19,2024-11-05 13:34:19
550,316,view,1225,2024-11-05 13:34:24,2024-11-05 13:34:24
551,852,comment,1501,2024-11-05 13:34:35,2024-11-05 13:34:35
552,153,view,1303,2024-11-05 13:34:46,2024-11-05 13:34:46
553,53,share,546,2024-11-05 13:34:50,2024-11-05 13:34:50
554,1013,view,729,2024-11-05 13:34:57,2024-11-05 13:34:57
555,342,view,1199,2024-11-05 13:35:03,2024-11-05 13:35:03
556,980,share,581,2024-11-05 13:35:05,2024-11-05 13:35:05
557,829,share,978,2024-11-05 13:35:07,2024-11-05 13:35:07
558,323,comment,508,2024-11-05 13:35:11,2024-11-05 13:35:11
559,1048,share,1101,2024-11-05 13:35:13,2024-11-05 13:35:13
560,451,comment,1113,2024-11-05 13:35:17,2024-11-05 13:35:17
561,454,share,1194,2024-11-05 13:35:18,2024-11-05 13:35:18
562,158,view,1326,2024-11-05 13:35:20,2024-11-05 13:35:20
563,580,view,1329,2024-11-05 13:35:22,2024-11-05 13:35:22
564,648,view,1486,2024-11-05 13:35:25,2024-11-05 13:35:25
565,774,share,1199,2024-11-05 13:35:27,2024-11-05 13:35:27
566,417,share,1139,2024-11-05 13:35:31,2024-11-05 13:35:31
567,566,comment,917,2024-11-05 13:35:35,2024-11-05 13:35:35
568,403,comment,785,2024-11-05 13:35:37,2024-11-05 13:35:37
569,85,comment,1340,2024-11-05 13:35:39,2024-11-05 13:35:39
570,180,view,211,2024-11-05 13:35:43,2024-11-05 13:35:43
571,970,comment,1240,2024-11-05 13:35:45,2024-11-05 13:35:45
572,515,comment,691,2024-11-05 13:35:47,2024-11-05 13:35:47
573,271,view,700,2024-11-05 13:35:51,2024-11-05 13:35:51
574,109,share,849,2024-11-05 13:35:55,2024-11-05 13:35:55
575,769,view,931,2024-11-05 13:35:57,2024-11-05 13:35:57
576,679,comment,1325,2024-11-05 13:35:59,2024-11-05 13:35:59
577,944,share,761,2024-11-05 13:36:01,2024-11-05 13:36:01
578,578,share,545,2024-11-05 13:36:05,2024-11-05 13:36:05
579,979,share,642,2024-11-05 13:36:10,2024-11-05 13:36:10
580,1025,view,871,2024-11-05 13:36:14,2024-11-05 13:36:14
581,2,share,507,2024-11-05 13:36:15,2024-11-05 13:36:15
582,539,share,183,2024-11-05 13:36:19,2024-11-05 13:36:19
583,82,share,873,2024-11-05 13:36:21,2024-11-05 13:36:21
584,935,comment,1167,2024-11-05 13:36:23,2024-11-05 13:36:23
585,1111,share,1279,2024-11-05 13:36:25,2024-11-05 13:36:25
586,1141,share,176,2024-11-05 13:36:29,2024-11-05 13:36:29
587,762,share,749,2024-11-05 13:36:33,2024-11-05 13:36:33
588,1005,comment,1092,2024-11-05 13:36:35,2024-11-05 13:36:35
589,889,comment,1147,2024-11-05 13:36:37,2024-11-05 13:36:37
590,850,share,923,2024-11-05 13:36:38,2024-11-05 13:36:38
591,900,view,575,2024-11-05 13:36:40,2024-11-05 13:36:40
592,1040,share,960,2024-11-05 13:36:42,2024-11-05 13:36:42
593,307,comment,1218,2024-11-05 13:36:46,2024-11-05 13:36:46
594,1001,view,1170,2024-11-05 13:36:48,2024-11-05 13:36:48
595,702,view,907,2024-11-05 13:36:50,2024-11-05 13:36:50
596,8,comment,529,2024-11-05 13:36:54,2024-11-05 13:36:54
597,969,share,1219,2024-11-05 13:36:59,2024-11-05 13:36:59
598,380,view,1090,2024-11-05 13:37:02,2024-11-05 13:37:02
599,38,view,986,2024-11-05 13:37:04,2024-11-05 13:37:04
600,45,share,712,2024-11-05 13:37:06,2024-11-05 13:37:06
601,16,share,728,2024-11-05 13:37:11,2024-11-05 13:37:11
602,378,comment,869,2024-11-05 13:37:20,2024-11-05 13:37:20
603,85,share,869,2024-11-05 13:37:25,2024-11-05 13:37:25
604,147,view,971,2024-11-05 13:37:37,2024-11-05 13:37:37
605,956,comment,777,2024-11-05 13:37:44,2024-11-05 13:37:44
606,633,share,198,2024-11-05 13:37:53,2024-11-05 13:37:53
607,858,comment,1096,2024-11-05 13:38:01,2024-11-05 13:38:01
608,113,share,1099,2024-11-05 13:38:10,2024-11-05 13:38:10
609,468,view,653,2024-11-05 13:38:16,2024-11-05 13:38:16
610,879,comment,750,2024-11-05 13:38:24,2024-11-05 13:38:24
611,357,comment,1352,2024-11-05 13:38:35,2024-11-05 13:38:35
612,160,comment,221,2024-11-05 13:38:49,2024-11-05 13:38:49
613,229,share,1145,2024-11-05 13:39:01,2024-11-05 13:39:01
614,575,comment,1375,2024-11-05 13:39:04,2024-11-05 13:39:04
615,182,share,1226,2024-11-05 13:39:12,2024-11-05 13:39:12
616,129,comment,780,2024-11-05 13:39:18,2024-11-05 13:39:18
617,940,view,1348,2024-11-05 13:39:21,2024-11-05 13:39:21
618,712,share,893,2024-11-05 13:39:27,2024-11-05 13:39:27
619,205,share,213,2024-11-05 13:39:33,2024-11-05 13:39:33
620,919,share,147,2024-11-05 13:39:37,2024-11-05 13:39:37
621,41,comment,1161,2024-11-05 13:39:40,2024-11-05 13:39:40
622,67,comment,699,2024-11-05 13:39:43,2024-11-05 13:39:43
623,709,view,1273,2024-11-05 13:39:47,2024-11-05 13:39:47
624,935,comment,722,2024-11-05 13:39:51,2024-11-05 13:39:51
625,198,view,224,2024-11-05 13:39:54,2024-11-05 13:39:54
626,941,comment,609,2024-11-05 13:40:07,2024-11-05 13:40:07
627,897,comment,751,2024-11-05 13:40:09,2024-11-05 13:40:09
628,594,comment,504,2024-11-05 13:40:11,2024-11-05 13:40:11
629,801,view,515,2024-11-05 13:40:16,2024-11-05 13:40:16
630,203,view,1238,2024-11-05 13:40:22,2024-11-05 13:40:22
631,648,comment,1256,2024-11-05 13:40:24,2024-11-05 13:40:24
632,271,view,602,2024-11-05 13:40:34,2024-11-05 13:40:34
633,399,share,983,2024-11-05 13:40:39,2024-11-05 13:40:39
634,147,comment,746,2024-11-05 13:40:42,2024-11-05 13:40:42
635,564,view,1222,2024-11-05 13:40:46,2024-11-05 13:40:46
636,415,share,1203,2024-11-05 13:40:50,2024-11-05 13:40:50
637,591,comment,1215,2024-11-05 13:40:55,2024-11-05 13:40:55
638,846,view,631,2024-11-05 13:40:58,2024-11-05 13:40:58
639,910,share,1356,2024-11-05 13:41:04,2024-11-05 13:41:04
640,823,view,168,2024-11-05 13:41:06,2024-11-05 13:41:06
641,606,share,519,2024-11-05 13:41:10,2024-11-05 13:41:10
642,4,view,1175,2024-11-05 13:41:12,2024-11-05 13:41:12
643,999,share,927,2024-11-05 13:41:16,2024-11-05 13:41:16
644,747,share,1128,2024-11-05 13:41:18,2024-11-05 13:41:18
645,55,view,616,2024-11-05 13:41:22,2024-11-05 13:41:22
646,984,comment,621,2024-11-05 13:41:24,2024-11-05 13:41:24
647,260,view,1494,2024-11-05 13:41:29,2024-11-05 13:41:29
648,134,view,980,2024-11-05 13:41:33,2024-11-05 13:41:33
649,170,share,659,2024-11-05 13:41:35,2024-11-05 13:41:35
650,417,comment,1143,2024-11-05 13:41:39,2024-11-05 13:41:39
651,1070,share,1496,2024-11-05 13:41:41,2024-11-05 13:41:41
652,903,comment,987,2024-11-05 13:41:44,2024-11-05 13:41:44
653,227,comment,1156,2024-11-05 13:41:46,2024-11-05 13:41:46
654,1142,view,207,2024-11-05 13:41:49,2024-11-05 13:41:49
655,564,view,908,2024-11-05 13:41:58,2024-11-05 13:41:58
656,566,comment,1522,2024-11-05 13:42:00,2024-11-05 13:42:00
657,340,view,1306,2024-11-05 13:42:02,2024-11-05 13:42:02
658,716,comment,1468,2024-11-05 13:42:07,2024-11-05 13:42:07
659,1140,comment,1256,2024-11-05 13:42:11,2024-11-05 13:42:11
660,795,share,984,2024-11-05 13:42:14,2024-11-05 13:42:14
661,124,comment,1096,2024-11-05 13:42:27,2024-11-05 13:42:27
662,933,view,724,2024-11-05 13:42:35,2024-11-05 13:42:35
663,752,comment,728,2024-11-05 13:42:47,2024-11-05 13:42:47
664,984,view,1368,2024-11-05 13:42:54,2024-11-05 13:42:54
667,605,comment,1260,2024-11-05 13:43:07,2024-11-05 13:43:07
671,123,share,1207,2024-11-05 13:43:11,2024-11-05 13:43:11
678,106,comment,1505,2024-11-05 13:43:20,2024-11-05 13:43:20
680,566,like,1522,2024-11-05 13:43:22,2024-11-05 13:43:22
685,776,view,866,2024-11-05 13:43:26,2024-11-05 13:43:26
692,667,comment,758,2024-11-05 13:43:29,2024-11-05 13:43:29
696,656,view,606,2024-11-05 13:43:37,2024-11-05 13:43:37
697,473,comment,1092,2024-11-05 13:43:47,2024-11-05 13:43:47
698,931,comment,964,2024-11-05 13:43:53,2024-11-05 13:43:53
699,287,share,600,2024-11-05 13:44:05,2024-11-05 13:44:05
700,867,comment,1282,2024-11-05 13:44:11,2024-11-05 13:44:11
701,576,view,1131,2024-11-05 13:44:17,2024-11-05 13:44:17
702,421,comment,644,2024-11-05 13:44:20,2024-11-05 13:44:20
703,748,view,1246,2024-11-05 13:44:25,2024-11-05 13:44:25
704,162,comment,693,2024-11-05 13:44:28,2024-11-05 13:44:28
